Date,Time,Town,County,Occupation,Description
2009-10-18,Not Given,Mitcham,Surrey,,"Saw four strange orange lights in the sky following each other.  
Lights then just disappeared. Lights then seen again moving across 
the night sky.  Went inside and saw the same lights in a three prong 
triangle."
2009-10-23,22:00,Ullswater,Lake District,,"Six balloons of fire over Ullswater.  These UFOs moved at different 
speeds to each other and in different directions before burning out."
2009-10-23,22:00,Cardiff,South Glamorgon,,Unusual lights travelling silently from West to East.
2009-10-23,22:00,Barnston,Merseyside,,"Six to seven bright orange lights, moving down Wirral peninsula 
from Birkenhead to Ellesmere Port. No noise. Saw a second UFO 
five minutes later."
2009-10-23,22:09,Wirral,Merseyside,,"Eight orange, non-flashing lights, made no sound. Round shapes."
2009-10-31,23:00,Thorpe-le-Soken,Essex,"Amateur 
astronomer","Saw a meteor shower which contained something he could not 
explain."
2009-10-31,23:03,Morfa Nefyn,Pwllheli,,"Bright light shone through the window. Saw three lights size of a 
basket ball moving up/down and rotating on own axis. Seemed to 
loose power after 30 seconds and vanished."
2009-10-31,20:00,Billericay,Essex,,"No flashing lights, orange looking object. Looked like it was 
hovering, flew towards observer's car and faded slowly into the 
distance."
2009-10-31,23:50,Wimborne,Dorset,,"Pair of ""lanterns"" directly overhead, slightly faster than a plane, 
faster than a satellite, slower than a meteor."
2009-10-31,23:00,Westmuir,Moray,,"One light, joined by another, hovering over the village. No noise. 
One light no longer there, the other disappeared. Like a lightbulb 
with an orange top"
2009-10-31,03:30,Langport,Somerset,,"Very bright light, stops and spins slowly, moves right and left, as if 
looking for something or taking photos, long beams of light. No 
sound."
2009-10-31,21:25,Altrincham,Lancashire,,Two bright orange lights. Witnessed for about five minutes.
2009-10-31,23:00,Wythall,Birmingham,,"Emitting a large bright orange light much larger than normal lights 
on a plane/helicopter, travelling in an arc with no sound. After 10 
mins light became dimmer and appeared to gain height, light now 
size as normal aircraft light and disappeared."
2009-10-31,Not Given,Exmouth,Devon,,"A bright orange object. Above cloud level. Travelling at a high rate 
of knots. Came inland from the coast over Exmouth and headed off 
towards Woodbury and Taunton."
2009-10-31,21:00,Northampton,Northamptonshire,,"Was carrying a camera, as is her usual practice, saw a pinpoint, a 
silver dot that was clearly a UFO."
2009-10-31,23:44,Withington,Lancashire,,"Three red lights in the shape of a triangle with the nose moving 
forward, not a usual aircraft, suspect it was a UFO."
2009-10-31,23:00,Shebbear,Devon,,"Circular shape in with a mixture of stars, one was getting brighter 
and then dimmer and disappearing for a short number of minutes. 
Another red light hovered around the object. Camera on phone 
would not pick anything up."
2009-11-07,12:10,Petts Wood,Kent,,"Saw eight orange single lights in the sky. Lights were very clear, 
single bright orange spot, which travelled at constant speed slowly 
higher into the eastern atmosphere. At first four lights in close 
proximity followed by four more with approx one minute."
2009-11-07,Not Given,Ashingdon HeightsEssex,,,"Approx 10 orange lights flying over. First eight were going at a 
steady, slow rate, three of which merged into a triangle formation, 
separated then disappeared. Two others appeared about a minute or 
so travelling faster and disappeared at same area of sky."
2009-11-07,17:00,Not Given,Thames Estuary,,"Saw a vertical cylinder, silvery colour and underneath was a great 
bright yellow, fiery glow.  Watched the object for about 20 minutes."
2009-11-07,Not Given,Catford,London,,"Six bright orange lights - not flashing - silent. After a few minutes 
there was another one."
2009-11-07,21:00,Sherborne,Dorset,,"Saw a very bright light - looking south to right of the moon.  It was 
very large.  There were four or five bright lights."
2009-11-07,11:00,Inverness,Scotland,,"Moving very fast SE to North and watched object for about 10 
seconds. Thought at first it was a star or a plane."
2009-11-07,00:46,Filey,Yorkshire,,"Brilliant and dazzling pure white horizontal ring of light.  It appeared 
to be perfectly still in the sky above the houses and was totally 
silent.  Object was hovering over the Belle Vue Crescent area."
2009-11-07,23:15,Ashton Under Lyne,"Greater 
Manchester",,"Eight, orange UFOs, shone brightly, travelling at speed, low in the 
sky. Objects came across one by one with approx 20 seconds 
between them. They stopped over the reservoir changed direction at 
approx 90 deg angle towards Holmfirth.  No noise."
2009-11-09,22:35,East Kilbride,South Lanarkshire,,"Saw three UFOs which appeared to be composed of fiery orange 
light and a symmetrical vertical diamond shape.  No sound."
2009-11-09,Not Given,Diss,Norfolk,,"Pink and red dome with a bright yellow light underneath. For about 
30 seconds."
2009-11-09,20:00,RAF Valley,Anglesey,,Two round balls were in the sky chasing each other.
2009-11-11,21:20,Tooting,London,,"Black sphere. Bobbing about half a mile away . Covered with a 
phospherous chemical cloud.  It goes light grey. Flash of lightening 
then re-appears. Some of the clouds light up.  Various sightings 
20:30 and 12:15."
2009-11-11,21:00,South Hinksey,Oxford,,Saw a UFO it was not a plane it disappeared very quickly.
